wban,start_date,end_date,lat_deg,lat_min,lat_sec,lng_deg,lng_min,lng_sec,dec_lat,dec_lng,time_gap,gap_calc
444,19790701,99991231,41,2,15,-107,29,33,41.0375,-107.4925,0,0
445,19431001,99991231,32,27,50,-87,57,15,32.4638888889,-87.9541666667,0,0
446,19381201,99991231,43,53,7,-104,19,4,43.8852777778,-104.3177777778,0,0
447,19580201,99991231,32,9,50,-95,49,42,32.1638888889,-95.8283333333,0,0
448,19621101,99991231,32,55,50,-96,26,8,32.9305555556,-96.4355555556,0,0
449,19410701,99991231,41,23,36,-110,24,21,41.3933333333,-110.4058333333,0,0
450,19840901,99991231,39,47,3,-104,32,15,39.7841666667,-104.5375,0,0
451,20091101,99991231,36,41,55,-93,24,8,36.6986111111,-93.4022222222,0,0
452,19411101,99991231,45,56,33,-116,7,24,45.9425,-116.1233333333,0,0
453,20110113,99991231,27,37,48,-90,27,0,27.63,-90.45,0,0
454,10101,99991231,28,11,0,-88,29,0,28.1833333333,-88.4833333333,0,0
455,19400401,99991231,39,43,31,-91,26,38,39.7252777778,-91.4438888889,0,0
456,10101,99991231,26,56,0,-94,41,0,26.9333333333,-94.6833333333,0,0
457,19740501,99991231,30,43,6,-91,28,43,30.7183333333,-91.4786111111,0,0
458,19690401,99991231,39,4,42,-84,12,37,39.0783333333,-84.2102777778,0,0
459,10101,99991231,28,31,0,-88,17,0,28.5166666667,-88.2833333333,0,0
460,19920501,20170304,30,10,22,-90,56,26,30.1727777778,-90.9405555556,0,0
460,20170304,99991231,30,10,22,-90,56,26,30.1727777778,-90.9405555556,0,0
461,19760801,99991231,31,38,28,-96,30,52,31.6411111111,-96.5144444444,0,0
462,20071015,99991231,39,55,39,-74,17,32,39.9275,-74.2922222222,0,0
463,19621101,99991231,35,33,16,-87,10,45,35.5544444444,-87.1791666667,0,0
464,19480301,99991231,44,52,27,-87,54,35,44.8741666667,-87.9097222222,0,0
465,19581101,99991231,42,14,28,-78,22,17,42.2411111111,-78.3713888889,0,0
466,19471001,99991231,30,33,30,-92,5,58,30.5583333333,-92.0994444444,0,0
467,19700601,99991231,36,10,31,-96,9,7,36.1752777778,-96.1519444444,0,0
468,19710701,99991231,41,30,59,-82,52,10,41.5163888889,-82.8694444444,0,0
469,19450901,99991231,47,6,14,-122,17,14,47.1038888889,-122.2872222222,0,0
470,19730901,99991231,40,56,54,-95,55,2,40.9483333333,-95.9172222222,0,0
471,19761101,99991231,29,38,3,-104,21,41,29.6341666667,-104.3613888889,0,0
472,20000804,99991231,43,4,0,74,28,0,43.0666666667,74.4666666667,0,0
473,20070806,99991231,25,7,0,51,19,0,25.1166666667,51.3166666667,0,0
474,19420401,99991231,33,51,40,-90,45,28,33.8611111111,-90.7577777778,0,0
475,19460501,99991231,41,26,37,-106,49,39,41.4436111111,-106.8275,0,0
476,19860401,20131121,37,45,4,-82,38,12,37.7511111111,-82.6366666667,0,0
476,20131121,99991231,37,45,4,-82,38,12,37.7511111111,-82.6366666667,0,0
477,19551101,99991231,29,31,45,-97,27,51,29.5291666667,-97.4641666667,0,0
479,19400401,99991231,35,8,6,-118,26,21,35.135,-118.4391666667,0,0
480,10101,99991231,41,3,0,-113,3,36,41.05,-113.06,0,0
481,10101,99991231,38,57,29,-112,21,47,38.9580555556,-112.3630555556,0,0
482,19440707,99991231,27,4,18,-82,26,25,27.0716666667,-82.4402777778,0,0
483,10101,99991231,29,57,10,-90,4,58,29.9527777778,-90.0827777778,0,0
484,20030901,99991231,44,39,46,-104,34,4,44.6627777778,-104.5677777778,0,0
485,19450801,99991231,29,28,3,-81,12,23,29.4675,-81.2063888889,0,0
486,19421201,99991231,28,13,41,-82,9,21,28.2280555556,-82.1558333333,0,0
487,19800220,99991231,-21,13,48,-175,9,0,-20.77,-175.15,0,0
488,20050607,99991231,-41,18,0,174,48,0,-40.7,174.8,0,0
489,10101,99991231,61,15,57,-149,39,12,61.2658333333,-149.6533333333,0,0
490,19660701,99991231,66,53,17,-157,9,45,66.8880555556,-157.1625,0,0
491,10101,99991231,35,3,38,-85,35,7,35.0605555556,-85.5852777778,0,0
492,20131101,99991231,7,3,53,171,16,19,7.0647222222,171.5833333333,0,0
493,20131206,99991231,5,21,16,162,57,12,5.3544444444,163.15,0,0
494,19470901,99991231,18,27,24,-66,5,54,18.4566666667,-66.0983333333,0,0
495,19960101,99991231,25,7,2,51,18,53,25.1172222222,52.1833333333,0,0
3001,19890101,99991231,32,54,0,-106,24,0,32.9,-106.4,0,0
3002,19890101,99991231,33,48,0,-106,40,0,33.8,-106.6666666667,0,0
3003,19890101,99991231,33,19,0,-106,48,0,33.3166666667,-106.8,0,0
3004,19791222,99991231,32,22,0,-106,24,0,32.3666666667,-106.4,0,0
3005,19900101,19970527,39,38,0,-106,2,0,39.6333333333,-106.0333333333,0,0
3005,19970527,19970910,39,38,0,-106,2,0,39.6333333333,-106.0333333333,0,0
3005,19970910,20040101,39,37,34,-106,2,7,39.6261111111,-106.0352777778,0,0
3005,20040101,99991231,39,37,34,-106,2,7,39.6261111111,-106.0352777778,0,0
3006,19900101,19951002,38,49,0,-106,37,0,38.8166666667,-106.6166666667,0,0
3006,19951002,19970512,38,49,0,-106,37,0,38.8166666667,-106.6166666667,0,0
3006,19970512,19970716,38,49,0,-106,37,0,38.8166666667,-106.6166666667,0,0
3006,19970716,20051026,38,49,6,-106,36,31,38.8183333333,-106.6086111111,0,0
3006,20051026,20070731,38,49,6,-106,36,31,38.8183333333,-106.6086111111,0,0
3006,20071203,20081008,38,49,6,-106,36,31,38.8183333333,-106.6086111111,472,472
3006,20081008,20091106,38,49,6,-106,36,31,38.8183333333,-106.6086111111,472,0
3006,20091106,20150930,38,49,6,-106,36,31,38.8183333333,-106.6086111111,472,0
3006,20150930,99991231,38,49,6,-106,36,31,38.8183333333,-106.6086111111,472,0
3007,19900101,19970401,38,1,0,-107,40,0,38.0166666667,-107.6666666667,0,0
3007,19970401,20050310,38,1,14,-107,40,7,38.0205555556,-107.6686111111,0,0
3007,20050310,20060629,38,1,14,-107,40,7,38.0205555556,-107.6686111111,0,0
3008,19900101,19911021,37,22,50,-107,34,52,37.3805555556,-107.5811111111,0,0
3008,19911021,19970308,37,22,50,-107,34,52,37.3805555556,-107.5811111111,0,0
3008,19970308,20020615,37,22,50,-107,34,52,37.3805555556,-107.5811111111,0,0
3008,20020626,99991231,37,22,50,-107,34,52,37.3805555556,-107.5811111111,11,11
3009,19900901,19970226,39,33,0,-107,19,0,39.55,-107.3166666667,0,0
3009,19970226,20010919,39,32,23,-107,19,24,39.5397222222,-107.3233333333,0,0
3010,19700617,19730316,37,11,0,-107,45,0,37.1833333333,-107.75,0,0
3010,19730316,99991231,37,17,0,-107,52,0,37.2833333333,-107.8666666667,0,0
3011,19861020,19950101,37,57,0,-107,54,0,37.95,-107.9,0,0
3011,19950101,19960620,37,57,0,-107,54,0,37.95,-107.9,0,0
3011,19960620,19981001,37,57,0,-107,54,0,37.95,-107.9,0,0
3011,19981001,99991231,37,57,0,-107,54,0,37.95,-107.9,0,0
3012,19910601,19950101,36,27,0,-105,40,0,36.45,-105.6666666667,0,0
3012,19950101,99991231,36,27,0,-105,40,0,36.45,-105.6666666667,0,0
3013,19571001,19681010,38,4,0,-102,41,0,38.0666666667,-102.6833333333,0,0
3013,19681010,19950101,38,4,0,-102,41,0,38.0666666667,-102.6833333333,0,0
3013,19950101,19950517,38,4,0,-102,41,0,38.0666666667,-102.6833333333,0,0
3013,19950517,99991231,38,4,12,-102,41,17,38.07,-102.6880555556,0,0
3014,19741031,19830331,35,48,0,-107,11,0,35.8,-107.1833333333,0,0
3014,19830331,19890601,35,48,0,-107,11,0,35.8,-107.1833333333,0,0
3014,19890601,20000530,35,48,0,-107,11,0,35.8,-107.1833333333,0,0
3014,20000530,20081130,35,47,57,-107,10,53,35.7991666667,-107.1813888889,0,0
3014,20081130,20160404,35,47,57,-107,10,53,35.7991666667,-107.1813888889,0,0
3014,20160404,99991231,35,47,57,-107,10,53,35.7991666667,-107.1813888889,0,0
3015,19830401,99991231,35,57,0,-107,5,0,35.95,-107.0833333333,0,0
3016,19690911,19691001,39,32,0,-107,44,0,39.5333333333,-107.7333333333,0,0
3016,19691001,19700131,39,32,0,-107,44,0,39.5333333333,-107.7333333333,0,0
3016,19700131,19700427,39,32,0,-107,44,0,39.5333333333,-107.7333333333,0,0
3016,19820204,19950101,39,32,0,-107,43,0,39.5333333333,-107.7166666667,119777,119777
3016,19950101,19970227,39,32,0,-107,43,0,39.5333333333,-107.7166666667,119777,0
3016,19970227,20120201,39,31,35,-107,43,35,39.5263888889,-107.7263888889,119777,0
3016,20120201,20120212,39,31,40,-107,43,11,39.5277777778,-107.7197222222,119777,0
3016,20120212,99991231,39,31,40,-107,43,11,39.5277777778,-107.7197222222,119777,0
3017,19950228,20040105,39,49,58,-104,39,27,39.8327777778,-104.6575,0,0
3017,20040105,20071002,39,49,58,-104,39,27,39.8327777778,-104.6575,0,0
3017,20071002,20171001,39,49,58,-104,39,27,39.8327777778,-104.6575,0,0
3017,20171001,99991231,39,49,58,-104,39,27,39.8327777778,-104.6575,0,0
3018,19940713,99991231,39,47,12,-104,32,43,39.7866666667,-104.5452777778,0,0
3019,19960803,99991231,35,8,59,-106,49,24,35.1497222222,-106.8233333333,0,0
3020,19960731,99991231,31,52,23,-106,41,51,31.8730555556,-106.6975,0,0
3021,19950809,99991231,38,27,34,-104,10,53,38.4594444444,-104.1813888889,0,0
3022,19940614,99991231,34,38,7,-103,37,46,34.6352777778,-103.6294444444,0,0
3023,19940715,99991231,33,4,35,-106,7,20,33.0763888889,-106.1222222222,0,0
3024,19510501,19700630,35,42,0,-101,24,0,35.7,-101.4,0,0
3024,19951218,99991231,35,41,42,-101,23,42,35.695,-101.395,250588,250588
3025,19960605,99991231,39,3,44,-108,12,47,39.0622222222,-108.2130555556,0,0
3026,19970410,99991231,39,14,41,-102,17,3,39.2447222222,-102.2841666667,0,0
3027,19980527,99991231,35,0,10,-105,39,46,35.0027777778,-105.6627777778,0,0
3028,19980625,99991231,37,17,0,-102,36,50,37.2833333333,-102.6138888889,0,0
3029,19980818,99991231,35,39,27,-109,3,41,35.6575,-109.0613888889,0,0
3030,19981201,99991231,36,40,54,-101,30,19,36.6816666667,-101.5052777778,0,0
3031,19981201,99991231,31,55,14,-102,23,12,31.9205555556,-102.3866666667,0,0
3032,19990615,99991231,30,2,53,-102,12,47,30.0480555556,-102.2130555556,0,0
3033,19600204,99991231,34,59,5,-106,0,0,34.9847222222,-106,0,0
3034,10101,99991231,35,8,42,-106,47,42,35.145,-106.795,0,0
3035,19910301,99991231,32,51,9,-104,28,3,32.8525,-104.4675,0,0
3036,19881201,99991231,37,34,58,-109,28,59,37.5827777778,-109.4830555556,0,0
3037,19960601,99991231,39,25,39,-101,2,47,39.4275,-101.0463888889,0,0
3038,10101,99991231,39,28,0,-106,9,0,39.4666666667,-106.15,0,0
3039,10101,99991231,37,27,0,-106,48,0,37.45,-106.8,0,0
3040,10101,99991231,39,13,0,-104,38,0,39.2166666667,-104.6333333333,0,0
3041,10101,99991231,38,29,0,-106,19,0,38.4833333333,-106.3166666667,0,0
3042,10101,99991231,37,30,0,-105,10,0,37.5,-105.1666666667,0,0
3043,20020826,99991231,39,50,24,-101,2,31,39.84,-101.0419444444,0,0
3044,20030122,20030327,32,12,45,-101,31,17,32.2125,-101.5213888889,0,0
3044,20030327,99991231,32,12,45,-101,31,17,32.2125,-101.5213888889,0,0
3045,20030122,99991231,36,24,50,-100,44,59,36.4138888889,-100.7497222222,0,0
3046,18891201,18910101,35,41,0,-105,57,0,35.6833333333,-105.95,0,0
3046,18910101,19301231,35,41,0,-105,57,0,35.6833333333,-105.95,0,0
3046,19301231,19311101,35,41,0,-105,57,0,35.6833333333,-105.95,0,0
3046,19311101,19380331,35,41,0,-105,57,0,35.6833333333,-105.95,0,0
3046,19380331,19390101,35,41,0,-105,57,0,35.6833333333,-105.95,0,0
3046,19390101,19411231,35,41,0,-105,57,0,35.6833333333,-105.95,0,0
3047,20030521,20110214,31,37,19,-102,48,26,31.6219444444,-102.8072222222,0,0
3047,20110214,20140207,31,37,19,-102,48,26,31.6219444444,-102.8072222222,0,0
3047,20140207,99991231,31,37,19,-102,48,26,31.6219444444,-102.8072222222,0,0
3048,20030524,20110214,34,21,21,-106,53,9,34.3558333333,-106.8858333333,0,0
3048,20110214,20140207,34,21,21,-106,53,9,34.3558333333,-106.8858333333,0,0
3048,20140207,99991231,34,21,21,-106,53,9,34.3558333333,-106.8858333333,0,0
3049,19920619,19990801,30,23,0,-103,41,0,30.3833333333,-103.6833333333,0,0
3049,19990801,20040115,30,23,0,-103,41,0,30.3833333333,-103.6833333333,0,0
3049,20040115,99991231,30,23,0,-103,41,0,30.3833333333,-103.6833333333,0,0
3050,19990901,99991231,32,41,36,-100,57,2,32.6933333333,-100.9505555556,0,0
3051,20030706,99991231,38,27,25,-101,21,12,38.4569444444,-101.3533333333,0,0
3052,20031120,99991231,35,36,47,-100,59,47,35.6130555556,-100.9963888889,0,0
3053,19840601,99991231,31,53,0,-106,43,2,31.8833333333,-106.7172222222,0,0
3054,20040227,20110214,33,57,21,-102,46,26,33.9558333333,-102.7738888889,0,0
3054,20110214,20140207,33,57,21,-102,46,26,33.9558333333,-102.7738888889,0,0
3054,20140207,99991231,33,57,21,-102,46,26,33.9558333333,-102.7738888889,0,0
3055,20040227,20110214,36,35,57,-101,35,42,36.5991666667,-101.595,0,0
3055,20110214,20140207,36,35,57,-101,35,42,36.5991666667,-101.595,0,0
3055,20140207,99991231,36,35,57,-101,35,42,36.5991666667,-101.595,0,0
3056,20040224,99991231,32,40,31,-102,39,16,32.6752777778,-102.6544444444,0,0
3058,19500810,19631012,31,22,57,-103,30,39,31.3825,-103.5108333333,0,0
3058,19631012,99991231,31,22,57,-103,30,39,31.3825,-103.5108333333,0,0
3059,20040603,99991231,30,35,9,-100,38,55,30.5858333333,-100.6486111111,0,0
3060,20040725,20110214,38,32,38,-107,41,34,38.5438888889,-107.6927777778,0,0
3060,20110214,20140207,38,32,38,-107,41,34,38.5438888889,-107.6927777778,0,0
3060,20140207,99991231,38,32,38,-107,41,34,38.5438888889,-107.6927777778,0,0
3061,20051102,20110214,37,15,19,-108,30,13,37.2552777778,-108.5036111111,0,0
3061,20110214,20140207,37,15,19,-108,30,13,37.2552777778,-108.5036111111,0,0
3061,20140207,99991231,37,15,19,-108,30,13,37.2552777778,-108.5036111111,0,0
3062,20040731,20110214,35,51,30,-106,31,17,35.8583333333,-106.5213888889,0,0
3062,20110214,20140207,35,51,30,-106,31,17,35.8583333333,-106.5213888889,0,0
3062,20140207,99991231,35,51,30,-106,31,17,35.8583333333,-106.5213888889,0,0
3063,20040803,20110214,37,51,50,-103,49,21,37.8638888889,-103.8225,0,0
3063,20110214,20140207,37,51,50,-103,49,21,37.8638888889,-103.8225,0,0
3063,20140207,99991231,37,51,50,-103,49,21,37.8638888889,-103.8225,0,0
3064,19990801,20061003,38,41,51,-106,4,12,38.6975,-106.07,0,0
3064,20061003,99991231,38,41,51,-106,4,12,38.6975,-106.07,0,0
3065,20050524,99991231,39,54,0,-105,7,0,39.9,-105.1166666667,0,0
3067,20051108,20110214,38,52,12,-100,57,46,38.87,-100.9627777778,0,0
3067,20110214,20140207,38,52,12,-100,57,46,38.87,-100.9627777778,0,0
3067,20140207,99991231,38,52,12,-100,57,46,38.87,-100.9627777778,0,0
3068,20060512,99991231,38,46,0,-104,18,0,38.7666666667,-104.3,0,0
3069,19600204,99991231,38,5,50,-106,10,8,38.0972222222,-106.1688888889,0,0
3070,19600204,99991231,35,51,29,-102,0,47,35.8580555556,-102.0130555556,0,0
3071,19600204,99991231,32,2,11,-102,6,4,32.0363888889,-102.1011111111,0,0
3072,20061215,20110214,32,2,27,-100,14,58,32.0408333333,-100.2494444444,0,0
3072,20110214,20140207,32,2,27,-100,14,58,32.0408333333,-100.2494444444,0,0
3072,20140207,99991231,32,2,27,-100,14,58,32.0408333333,-100.2494444444,0,0
3073,19600204,99991231,31,18,25,-95,24,14,31.3069444444,-95.4038888889,0,0
3074,20070301,20110214,32,36,49,-106,44,29,32.6136111111,-106.7413888889,0,0
3074,20110214,20140207,32,36,49,-106,44,29,32.6136111111,-106.7413888889,0,0
3074,20140207,99991231,32,36,49,-106,44,29,32.6136111111,-106.7413888889,0,0
3075,20090712,20110214,36,56,7,-107,0,1,36.9352777778,-107.0002777778,0,0
3075,20110214,20110304,36,56,7,-107,0,1,36.9352777778,-107.0002777778,0,0
3076,20090617,20110214,39,6,6,-108,44,7,39.1016666667,-108.7352777778,0,0
3076,20110214,20140601,39,6,6,-108,44,7,39.1016666667,-108.7352777778,0,0
3077,20090711,20110214,34,49,20,-109,53,34,34.8222222222,-109.8927777778,0,0
3077,20110214,20140601,34,49,20,-109,53,34,34.8222222222,-109.8927777778,0,0
3078,20090619,20110214,38,32,39,-102,30,9,38.5441666667,-102.5025,0,0
3078,20110214,20140601,38,32,39,-102,30,9,38.5441666667,-102.5025,0,0
3079,20090618,20110214,38,5,56,-106,10,15,38.0988888889,-106.1708333333,0,0
3079,20110214,20140601,38,5,56,-106,10,15,38.0988888889,-106.1708333333,0,0
3080,20090710,20110214,33,42,54,-108,46,38,33.715,-108.7772222222,0,0
3080,20110214,20140601,33,42,54,-108,46,38,33.715,-108.7772222222,0,0
3081,20090714,20110214,37,31,3,-111,58,39,37.5175,-111.9775,0,0
3081,20110214,20140601,37,31,3,-111,58,39,37.5175,-111.9775,0,0
3082,20090709,20110214,33,38,51,-105,53,40,33.6475,-105.8944444444,0,0
3082,20110214,20140601,33,38,51,-105,53,40,33.6475,-105.8944444444,0,0
3083,20090614,20110214,39,39,19,-102,37,18,39.6552777778,-102.6216666667,0,0
3083,20110214,20140601,39,39,19,-102,37,18,39.6552777778,-102.6216666667,0,0
3084,20091102,20110214,37,42,24,-106,8,40,37.7066666667,-106.1444444444,0,0
3084,20110214,20140601,37,42,24,-106,8,40,37.7066666667,-106.1444444444,0,0
3085,20100228,20110214,32,0,34,-109,23,21,32.0094444444,-109.3891666667,0,0
3085,20110214,20140601,32,0,34,-109,23,21,32.0094444444,-109.3891666667,0,0
3086,20100517,20110214,37,22,53,-102,43,10,37.3813888889,-102.7194444444,0,0
3086,20110214,20140601,37,22,53,-102,43,10,37.3813888889,-102.7194444444,0,0
3087,20100510,20110214,35,49,28,-106,19,4,35.8244444444,-106.3177777778,0,0
3087,20110214,20140601,35,49,28,-106,19,4,35.8244444444,-106.3177777778,0,0
3088,20100629,20110214,38,54,38,-105,15,54,38.9105555556,-105.265,0,0
3088,20110214,20140601,38,54,38,-105,15,54,38.9105555556,-105.265,0,0
3089,20091101,20110214,38,2,19,-103,41,41,38.0386111111,-103.6947222222,0,0
3089,20110214,20140601,38,2,19,-103,41,41,38.0386111111,-103.6947222222,0,0
3090,20091104,20110214,36,39,7,-105,58,20,36.6519444444,-105.9722222222,0,0
3090,20110214,20140601,36,39,7,-105,58,20,36.6519444444,-105.9722222222,0,0
3091,20100515,20110214,37,13,0,-103,30,15,37.2166666667,-103.5041666667,0,0
3091,20110214,20140601,37,13,0,-103,30,15,37.2166666667,-103.5041666667,0,0
3092,20100514,20110214,36,46,40,-103,58,54,36.7777777778,-103.9816666667,0,0
3092,20110214,20140601,36,46,40,-103,58,54,36.7777777778,-103.9816666667,0,0
3093,20100701,20110214,39,47,9,-103,31,1,39.7858333333,-103.5169444444,0,0
3093,20110214,20140601,39,47,9,-103,31,1,39.7858333333,-103.5169444444,0,0
3094,20100511,20110214,36,28,12,-103,7,26,36.47,-103.1238888889,0,0
3094,20110214,20140601,36,28,12,-103,7,26,36.47,-103.1238888889,0,0
3095,20100512,20110214,36,3,39,-104,21,19,36.0608333333,-104.3552777778,0,0
3095,20110214,20140601,36,3,39,-104,21,19,36.0608333333,-104.3552777778,0,0
3096,20100720,20110214,39,45,39,-108,7,36,39.7608333333,-108.1266666667,0,0
3096,20110214,20140601,39,45,39,-108,7,36,39.7608333333,-108.1266666667,0,0
3097,20100628,20110214,34,31,1,-106,16,13,34.5169444444,-106.2702777778,0,0
3097,20110214,20140601,34,31,1,-106,16,13,34.5169444444,-106.2702777778,0,0
3098,20100718,20110214,39,28,58,-106,44,1,39.4827777778,-106.7336111111,0,0
3098,20110214,20140601,39,28,58,-106,44,1,39.4827777778,-106.7336111111,0,0
3099,20100721,20110214,40,56,53,-107,36,30,40.9480555556,-107.6083333333,0,0
3099,20110214,20140601,40,56,53,-107,36,30,40.9480555556,-107.6083333333,0,0
3101,19490901,19500831,34,16,0,-110,0,0,34.2666666667,-110,0,0
3101,19500831,19500923,34,16,0,-110,0,0,34.2666666667,-110,0,0
3101,19510815,19600724,34,16,0,-110,1,0,34.2666666667,-110.0166666667,9892,9892
3101,19600724,19660101,34,16,0,-110,0,0,34.2666666667,-110,9892,0
3101,19660101,19690801,34,16,0,-110,0,0,34.2666666667,-110,9892,0
3101,19690801,19690831,34,15,0,-110,2,0,34.25,-110.0333333333,9892,0
3101,19690831,19760319,34,15,0,-110,2,0,34.25,-110.0333333333,9892,0
3101,19760319,19811231,34,15,0,-110,2,0,34.25,-110.0333333333,9892,0
3101,19811231,19840310,34,15,0,-110,2,0,34.25,-110.0333333333,9892,0
3101,19840310,19871024,34,16,0,-110,0,0,34.2666666667,-110,9892,0
3101,19871024,19880311,34,16,0,-110,0,0,34.2666666667,-110,9892,0
3101,19880311,19951101,34,16,0,-110,0,0,34.2666666667,-110,9892,0
3101,19951101,19990803,34,15,52,-110,0,2,34.2644444444,-110.0005555556,9892,0
3101,19990803,20021106,34,15,50,-110,0,27,34.2638888889,-110.0075,9892,0
3101,20021106,20070614,34,15,50,-110,0,27,34.2638888889,-110.0075,9892,0
3101,20070614,20161103,34,15,50,-110,0,27,34.2638888889,-110.0075,9892,0
3101,20161103,99991231,34,15,50,-110,0,27,34.2638888889,-110.0075,9892,0
3102,19491001,19530901,34,3,0,-117,37,0,34.05,-117.6166666667,0,0
3102,19530901,19530930,34,3,0,-117,37,0,34.05,-117.6166666667,0,0
3102,19530930,19540101,34,3,0,-117,37,0,34.05,-117.6166666667,0,0
3102,19540101,19560101,34,3,0,-117,37,0,34.05,-117.6166666667,0,0
3102,19560101,19610101,34,3,0,-117,37,0,34.05,-117.6166666667,0,0
3102,19610101,19610831,34,3,0,-117,37,0,34.05,-117.6166666667,0,0
3102,19610831,19650101,34,3,0,-117,37,0,34.05,-117.6166666667,0,0
3102,19650101,19700101,34,3,0,-117,37,0,34.05,-117.6166666667,0,0
3102,19700101,19790101,34,3,0,-117,37,0,34.05,-117.6166666667,0,0
3102,19790101,19800101,34,3,0,-117,37,0,34.05,-117.6166666667,0,0
3102,19800101,19811231,34,3,0,-117,37,0,34.05,-117.6166666667,0,0
3102,19811231,19930101,34,3,0,-117,37,0,34.05,-117.6166666667,0,0
3102,19930101,19950101,34,3,0,-117,37,0,34.05,-117.6166666667,0,0
3102,19950101,19980527,34,3,0,-117,37,0,34.05,-117.6166666667,0,0
3102,19980527,99991231,34,3,22,-117,36,1,34.0561111111,-117.6002777778,0,0
3103,19500101,19500112,35,8,0,-111,40,0,35.1333333333,-111.6666666667,0,0
3103,19500112,19630601,35,8,0,-111,40,0,35.1333333333,-111.6666666667,0,0
3103,19630601,19730101,35,8,0,-111,40,0,35.1333333333,-111.6666666667,0,0
3103,19730101,19781231,35,8,0,-111,40,0,35.1333333333,-111.6666666667,0,0
3103,19781231,19811231,35,8,0,-111,40,0,35.1333333333,-111.6666666667,0,0
3103,19811231,19900801,35,8,0,-111,40,0,35.1333333333,-111.6666666667,0,0
3103,19900801,19940701,35,8,0,-111,40,0,35.1333333333,-111.6666666667,0,0
3103,19940701,19951128,35,8,0,-111,40,0,35.1333333333,-111.6666666667,0,0
3103,19951128,19960101,35,8,25,-111,40,21,35.1402777778,-111.6725,0,0
3103,19960101,19971001,35,8,25,-111,40,21,35.1402777778,-111.6725,0,0
3103,19971001,20021009,35,8,25,-111,40,20,35.1402777778,-111.6722222222,0,0
3103,20021009,20040701,35,8,39,-111,39,59,35.1441666667,-111.6663888889,0,0
3103,20040701,20171001,35,8,39,-111,39,59,35.1441666667,-111.6663888889,0,0
3103,20171001,99991231,35,8,39,-111,39,59,35.1441666667,-111.6663888889,0,0
